Year,Season,stat_area,name,lob_index,Sex
2011,fall,513,nefsc_abundance,1537689.6336176395,M+F
2011,spring,511,nefsc_biomass,2691.3820681873185,M+F
2011,spring,511,nefsc_abundance,4925043.961941287,M+F
2011,spring,512,nefsc_biomass,8964.802694020369,M+F
2011,spring,512,nefsc_abundance,26030483.230389137,M+F
2011,spring,513,nefsc_biomass,1504.8485159185207,M+F
2011,spring,513,nefsc_abundance,1855905.9605746232,M+F
2012,all,511,nefsc_biomass,1730.1544661920886,M+F
2012,all,511,nefsc_abundance,1935366.9108272067,M+F
2012,all,512,nefsc_biomass,12806.138238846193,M+F
2012,all,512,nefsc_abundance,27005272.477574304,M+F
2012,all,513,nefsc_biomass,7747.297545082011,M+F
2012,all,513,nefsc_abundance,17010204.486972205,M+F
2012,fall,511,nefsc_biomass,919.9776982770084,M+F
2012,fall,511,nefsc_abundance,1301513.1190715714,M+F
2012,fall,512,nefsc_biomass,3836.056287896624,M+F
2012,fall,512,nefsc_abundance,4910049.541377147,M+F
2012,fall,513,nefsc_biomass,4025.0108237832037,M+F
2012,fall,513,nefsc_abundance,7736856.915813197,M+F
2012,spring,511,nefsc_biomass,810.1767679150804,M+F
2012,spring,511,nefsc_abundance,633853.7917556353,M+F
2012,spring,512,nefsc_biomass,8970.08195094957,M+F
2012,spring,512,nefsc_abundance,22095222.936197158,M+F
2012,spring,513,nefsc_biomass,3722.286721298807,M+F
2012,spring,513,nefsc_abundance,9273347.571159009,M+F
2013,all,511,nefsc_biomass,6098.044006675521,M+F
2013,all,511,nefsc_abundance,16699934.566788472,M+F
2013,all,512,nefsc_biomass,17732.068914558185,M+F
2013,all,512,nefsc_abundance,50347492.122692645,M+F
2013,all,513,nefsc_biomass,4689.927673781541,M+F
2013,all,513,nefsc_abundance,7320256.92803864,M+F
2013,fall,511,nefsc_biomass,2733.649071416427,M+F
2013,fall,511,nefsc_abundance,7910495.32111033,M+F
2013,fall,512,nefsc_biomass,12731.319594636363,M+F
2013,fall,512,nefsc_abundance,31317038.671472725,M+F
2013,fall,513,nefsc_biomass,2417.3847875699175,M+F
2013,fall,513,nefsc_abundance,3965530.710696157,M+F
2013,spring,511,nefsc_biomass,3364.3949352590944,M+F
2013,spring,511,nefsc_abundance,8789439.245678144,M+F
2013,spring,512,nefsc_biomass,5000.749319921823,M+F
2013,spring,512,nefsc_abundance,19030453.45121992,M+F
2013,spring,513,nefsc_biomass,2272.5428862116228,M+F
2013,spring,513,nefsc_abundance,3354726.2173424833,M+F
2014,all,511,nefsc_biomass,6333.744917407464,M+F
2014,all,511,nefsc_abundance,4810950.279425273,M+F
2014,all,512,nefsc_biomass,20002.70887526314,M+F
2014,all,512,nefsc_abundance,66548238.30278277,M+F
2014,all,513,nefsc_biomass,8848.60025357089,M+F
2014,all,513,nefsc_abundance,16021871.710277125,M+F
2014,fall,511,nefsc_biomass,4569.030183879498,M+F
2014,fall,511,nefsc_abundance,3384779.247975093,M+F
2014,fall,512,nefsc_biomass,8377.85736506037,M+F
2014,fall,512,nefsc_abundance,29893536.91367851,M+F
2014,fall,513,nefsc_biomass,7736.752125112239,M+F
2014,fall,513,nefsc_abundance,14236443.191243311,M+F
2014,spring,511,nefsc_biomass,1764.7147335279653,M+F
2014,spring,511,nefsc_abundance,1426171.0314501794,M+F
2014,spring,512,nefsc_biomass,11624.851510202767,M+F
2014,spring,512,nefsc_abundance,36654701.389104255,M+F
2014,spring,513,nefsc_biomass,1111.8481284586508,M+F
2014,spring,513,nefsc_abundance,1785428.5190338148,M+F
2015,all,511,nefsc_biomass,6038.898055101013,M+F
2015,all,511,nefsc_abundance,10913875.687531888,M+F
2015,all,512,nefsc_biomass,38561.553645888496,M+F
2015,all,512,nefsc_abundance,109604477.73509006,M+F
2015,all,513,nefsc_biomass,3762.0256661744315,M+F
2015,all,513,nefsc_abundance,5733385.6339171985,M+F
2015,fall,511,nefsc_biomass,2194.8977147517153,M+F
2015,fall,511,nefsc_abundance,3216355.240451453,M+F
2015,fall,512,nefsc_biomass,22531.718463340763,M+F
2015,fall,512,nefsc_abundance,58234631.69295101,M+F
2015,fall,513,nefsc_biomass,1074.2579360386214,M+F
2015,fall,513,nefsc_abundance,1947740.2025823432,M+F
2015,spring,511,nefsc_biomass,3844.0003403492974,M+F
2015,spring,511,nefsc_abundance,7697520.447080435,M+F
2015,spring,512,nefsc_biomass,16029.835182547737,M+F
2015,spring,512,nefsc_abundance,51369846.04213905,M+F
2015,spring,513,nefsc_biomass,2687.76773013581,M+F
2015,spring,513,nefsc_abundance,3785645.4313348555,M+F
2016,all,511,nefsc_biomass,6013.216594027404,M+F
2016,all,511,nefsc_abundance,12364374.631179927,M+F
2016,all,512,nefsc_biomass,19738.298440476337,M+F
2016,all,512,nefsc_abundance,46353435.01676569,M+F
2016,all,513,nefsc_biomass,5934.694576412178,M+F
2016,all,513,nefsc_abundance,12249255.721916202,M+F
2016,fall,511,nefsc_biomass,2858.0797842540937,M+F
2016,fall,511,nefsc_abundance,5645524.438570192,M+F
2016,fall,512,nefsc_biomass,11823.399295636169,M+F
2016,fall,512,nefsc_abundance,29633593.11442913,M+F
2016,fall,513,nefsc_biomass,3000.2204150321236,M+F
2016,fall,513,nefsc_abundance,7705533.608461726,M+F
2016,spring,511,nefsc_biomass,3155.1368097733107,M+F
2016,spring,511,nefsc_abundance,6718850.192609735,M+F
2016,spring,512,nefsc_biomass,7914.899144840168,M+F
2016,spring,512,nefsc_abundance,16719841.902336556,M+F
2016,spring,513,nefsc_biomass,2934.474161380055,M+F
2016,spring,513,nefsc_abundance,4543722.113454476,M+F
2017,all,511,nefsc_biomass,1436.3565436384542,M+F
2017,all,511,nefsc_abundance,1546603.2518837503,M+F
2017,all,512,nefsc_biomass,11333.907760922655,M+F
2017,all,512,nefsc_abundance,32183518.002303984,M+F
2017,all,513,nefsc_biomass,1946.0097196933577,M+F
2017,all,513,nefsc_abundance,2537187.895469105,M+F
2017,spring,511,nefsc_biomass,1436.3565436384542,M+F
2017,spring,511,nefsc_abundance,1546603.2518837503,M+F
2017,spring,512,nefsc_biomass,11333.907760922655,M+F
2017,spring,512,nefsc_abundance,32183518.002303984,M+F
2017,spring,513,nefsc_biomass,1946.0097196933577,M+F
2017,spring,513,nefsc_abundance,2537187.895469105,M+F
2018,all,511,nefsc_biomass,733.3568775557653,M+F
2018,all,511,nefsc_abundance,1014166.0668090165,M+F
2018,all,512,nefsc_biomass,28834.530923256167,M+F
2018,all,512,nefsc_abundance,97045685.05310124,M+F
2018,all,513,nefsc_biomass,4666.492309756949,M+F
2018,all,513,nefsc_abundance,7295576.915543031,M+F
2018,fall,512,nefsc_biomass,19906.758716011584,M+F
2018,fall,512,nefsc_abundance,76153905.6319475,M+F
2018,fall,513,nefsc_biomass,1433.3317638161225,M+F
2018,fall,513,nefsc_abundance,2060109.8296544016,M+F
2018,spring,511,nefsc_biomass,733.3568775557653,M+F
2018,spring,511,nefsc_abundance,1014166.0668090165,M+F
2018,spring,512,nefsc_biomass,8927.772207244583,M+F
2018,spring,512,nefsc_abundance,20891779.42115374,M+F
2018,spring,513,nefsc_biomass,3233.1605459408265,M+F
2018,spring,513,nefsc_abundance,5235467.08588863,M+F
2019,all,511,nefsc_biomass,4281.119154471897,M+F
2019,all,511,nefsc_abundance,8816000.737904094,M+F
2019,all,512,nefsc_biomass,12383.833156162624,M+F
2019,all,512,nefsc_abundance,26254323.724187214,M+F
2019,all,513,nefsc_biomass,4606.6563215833185,M+F
2019,all,513,nefsc_abundance,7717279.848718529,M+F
2019,fall,511,nefsc_biomass,1014.4400233569338,M+F
2019,fall,511,nefsc_abundance,1260463.5401769206,M+F
2019,fall,512,nefsc_biomass,6962.047643115034,M+F
2019,fall,512,nefsc_abundance,11697470.966222025,M+F
2019,fall,513,nefsc_biomass,2823.056226740421,M+F
2019,fall,513,nefsc_abundance,5356285.557101444,M+F
2019,spring,511,nefsc_biomass,3266.6791311149627,M+F
2019,spring,511,nefsc_abundance,7555537.197727174,M+F
2019,spring,512,nefsc_biomass,5421.78551304759,M+F
2019,spring,512,nefsc_abundance,14556852.757965187,M+F
2019,spring,513,nefsc_biomass,1783.6000948428975,M+F
2019,spring,513,nefsc_abundance,2360994.291617084,M+F
1970,all,511-513,nefsc_abundance,59980.39197408549,M+F
1970,all,511-513,nefsc_biomass,26.8377841251291,M+F
1970,spring,511-513,nefsc_abundance,59980.39197408549,M+F
1970,spring,511-513,nefsc_biomass,26.8377841251291,M+F
1971,all,511-513,nefsc_abundance,106145.59884062163,M+F
1971,all,511-513,nefsc_biomass,68.88422498472944,M+F
1971,fall,511-513,nefsc_abundance,114164.0064165222,M+F
1971,fall,511-513,nefsc_biomass,81.16259136544505,M+F
1971,spring,511-513,nefsc_abundance,76062.45501067623,M+F
1971,spring,511-513,nefsc_biomass,22.81873650320287,M+F
1972,all,511-513,nefsc_abundance,144413.2218052102,M+F
1972,all,511-513,nefsc_biomass,92.43023848420671,M+F
1972,spring,511-513,nefsc_abundance,144413.2218052102,M+F
1972,spring,511-513,nefsc_biomass,92.43023848420671,M+F
1979,all,511-513,nefsc_abundance,373193.3625019638,M+F
1979,all,511-513,nefsc_biomass,326.4248108943878,M+F
1979,fall,511-513,nefsc_abundance,227030.01575771777,M+F
1979,fall,511-513,nefsc_biomass,288.8092437175598,M+F
1979,spring,511-513,nefsc_abundance,288826.4436104204,M+F
1979,spring,511-513,nefsc_biomass,74.33033475268172,M+F
1981,all,511-513,nefsc_abundance,247786.02172049956,M+F
1981,all,511-513,nefsc_biomass,173.5914720202283,M+F
1981,fall,511-513,nefsc_abundance,247786.02172049956,M+F
1981,fall,511-513,nefsc_biomass,173.5914720202283,M+F
1982,all,511-513,nefsc_abundance,225759.9699323751,M+F
1982,all,511-513,nefsc_biomass,112.11399026619591,M+F
1982,fall,511-513,nefsc_abundance,225759.9699323751,M+F
1982,fall,511-513,nefsc_biomass,112.11399026619591,M+F
1983,all,511-513,nefsc_abundance,384806.4068019355,M+F
1983,all,511-513,nefsc_biomass,306.9465643282138,M+F
1983,fall,511-513,nefsc_abundance,356594.38701021177,M+F
1983,fall,511-513,nefsc_biomass,219.4016160723793,M+F
1983,spring,511-513,nefsc_abundance,103256.71033121695,M+F
1983,spring,511-513,nefsc_biomass,133.71765029992162,M+F
1984,all,511-513,nefsc_abundance,408331.9161413669,M+F
1984,all,511-513,nefsc_biomass,252.67539074398843,M+F
1984,fall,511-513,nefsc_abundance,343486.53718146816,M+F
1984,fall,511-513,nefsc_biomass,189.9086575272097,M+F
1984,spring,511-513,nefsc_abundance,64845.37895989872,M+F
1984,spring,511-513,nefsc_biomass,62.76673321677872,M+F
1985,all,511-513,nefsc_abundance,984075.7748443863,M+F
1985,all,511-513,nefsc_biomass,691.7607313880775,M+F
1985,fall,511-513,nefsc_abundance,882868.3164334357,M+F
1985,fall,511-513,nefsc_biomass,636.2564624315896,M+F
1985,spring,511-513,nefsc_abundance,101207.45841095068,M+F
1985,spring,511-513,nefsc_biomass,55.50426895648795,M+F
1986,all,511-513,nefsc_abundance,499558.4280389557,M+F
1986,all,511-513,nefsc_biomass,460.63348897774796,M+F
1986,fall,511-513,nefsc_abundance,364946.2531503123,M+F
1986,fall,511-513,nefsc_biomass,334.2109463107613,M+F
1986,spring,511-513,nefsc_abundance,220672.65850668817,M+F
1986,spring,511-513,nefsc_biomass,207.24721674378625,M+F
1987,all,511-513,nefsc_abundance,303687.0147482914,M+F
1987,all,511-513,nefsc_biomass,202.73680940353682,M+F
1987,fall,511-513,nefsc_abundance,303687.0147482914,M+F
1987,fall,511-513,nefsc_biomass,202.73680940353682,M+F
1988,all,511-513,nefsc_abundance,366877.40990985016,M+F
1988,all,511-513,nefsc_biomass,254.52233271459858,M+F
1988,fall,511-513,nefsc_abundance,276500.8902112887,M+F
1988,fall,511-513,nefsc_biomass,170.19419219468463,M+F
1988,spring,511-513,nefsc_abundance,114465.61671351884,M+F
1988,spring,511-513,nefsc_biomass,106.80509321570918,M+F
1992,all,511-513,nefsc_abundance,683336.5762450208,M+F
1992,all,511-513,nefsc_biomass,403.06838857168367,M+F
1992,fall,511-513,nefsc_abundance,1347856.7368486284,M+F
1992,fall,511-513,nefsc_biomass,661.0916375971844,M+F
1992,spring,511-513,nefsc_abundance,144786.8366896072,M+F
1992,spring,511-513,nefsc_biomass,138.9225639325998,M+F
1993,all,511-513,nefsc_abundance,88723.40116455911,M+F
1993,all,511-513,nefsc_biomass,93.6548147891013,M+F
1993,spring,511-513,nefsc_abundance,88723.40116455911,M+F
1993,spring,511-513,nefsc_biomass,93.6548147891013,M+F
1994,all,511-513,nefsc_abundance,548800.2483126256,M+F
1994,all,511-513,nefsc_biomass,401.08956892641817,M+F
1994,fall,511-513,nefsc_abundance,548800.2483126256,M+F
1994,fall,511-513,nefsc_biomass,401.08956892641817,M+F
1995,all,511-513,nefsc_abundance,1459475.739112128,M+F
1995,all,511-513,nefsc_biomass,1401.8119536369761,M+F
1995,fall,511-513,nefsc_abundance,1217055.186804441,M+F
1995,fall,511-513,nefsc_biomass,1160.066992388045,M+F
1995,spring,511-513,nefsc_abundance,242420.5523076869,M+F
1995,spring,511-513,nefsc_biomass,241.74496124893108,M+F
1996,all,511-513,nefsc_abundance,4651311.793404104,M+F
1996,all,511-513,nefsc_biomass,3086.6629731290227,M+F
1996,fall,511-513,nefsc_abundance,3368382.408643207,M+F
1996,fall,511-513,nefsc_biomass,1817.7508475595175,M+F
1996,spring,511-513,nefsc_abundance,1282929.3847608974,M+F
1996,spring,511-513,nefsc_biomass,1268.9121255695054,M+F
1997,all,511-513,nefsc_abundance,3397960.0382626574,M+F
1997,all,511-513,nefsc_biomass,2622.8525636183413,M+F
1997,fall,511-513,nefsc_abundance,1282310.8392978911,M+F
1997,fall,511-513,nefsc_biomass,1406.7583248025833,M+F
1997,spring,511-513,nefsc_abundance,2115649.198964766,M+F
1997,spring,511-513,nefsc_biomass,1216.094238815758,M+F
1998,all,511-513,nefsc_abundance,3001605.8858560873,M+F
1998,all,511-513,nefsc_biomass,2083.606026608276,M+F
1998,fall,511-513,nefsc_abundance,1747611.5552068353,M+F
1998,fall,511-513,nefsc_biomass,1254.0414793424527,M+F
1998,spring,511-513,nefsc_abundance,1253994.3306492525,M+F
1998,spring,511-513,nefsc_biomass,829.5645472658233,M+F
1999,all,511-513,nefsc_abundance,3266958.2513421085,M+F
1999,all,511-513,nefsc_biomass,2849.769615988947,M+F
1999,fall,511-513,nefsc_abundance,2649283.3843022287,M+F
1999,fall,511-513,nefsc_biomass,2397.199206761261,M+F
1999,spring,511-513,nefsc_abundance,617674.8670398794,M+F
1999,spring,511-513,nefsc_biomass,452.5704092276861,M+F
2000,all,511-513,nefsc_abundance,8136562.031371909,M+F
2000,all,511-513,nefsc_biomass,3117.364401239719,M+F
2000,fall,511-513,nefsc_abundance,4194968.53816576,M+F
2000,fall,511-513,nefsc_biomass,1518.4800115404869,M+F
2000,spring,511-513,nefsc_abundance,3941593.4932061494,M+F
2000,spring,511-513,nefsc_biomass,1598.8843896992325,M+F
2001,all,511-513,nefsc_abundance,2971026.813990251,M+F
2001,all,511-513,nefsc_biomass,2041.3545581690992,M+F
2001,fall,511-513,nefsc_abundance,2213213.693426447,M+F
2001,fall,511-513,nefsc_biomass,1357.7720368923485,M+F
2001,spring,511-513,nefsc_abundance,757813.1205638035,M+F
2001,spring,511-513,nefsc_biomass,683.5825212767509,M+F
2002,all,511-513,nefsc_abundance,5132213.106007357,M+F
2002,all,511-513,nefsc_biomass,4021.4234668551335,M+F
2002,fall,511-513,nefsc_abundance,3251795.378595551,M+F
2002,fall,511-513,nefsc_biomass,2611.9094184383503,M+F
2002,spring,511-513,nefsc_abundance,1880417.7274118057,M+F
2002,spring,511-513,nefsc_biomass,1409.514048416783,M+F
2003,all,511-513,nefsc_abundance,3233964.8856510646,M+F
2003,all,511-513,nefsc_biomass,3187.126443856909,M+F
2003,fall,511-513,nefsc_abundance,3233964.8856510646,M+F
2003,fall,511-513,nefsc_biomass,3187.126443856909,M+F
2004,all,511-513,nefsc_abundance,7619738.428000862,M+F
2004,all,511-513,nefsc_biomass,4237.9577243145095,M+F
2004,fall,511-513,nefsc_abundance,6711613.48077641,M+F
2004,fall,511-513,nefsc_biomass,3438.6902578881427,M+F
2004,spring,511-513,nefsc_abundance,908124.947224452,M+F
2004,spring,511-513,nefsc_biomass,799.2674664263668,M+F
2005,all,511-513,nefsc_abundance,2154661.525706524,M+F
2005,all,511-513,nefsc_biomass,1696.153963100195,M+F
2005,fall,511-513,nefsc_abundance,1395016.7536832045,M+F
2005,fall,511-513,nefsc_biomass,922.3137128910695,M+F
2005,spring,511-513,nefsc_abundance,759644.7720233195,M+F
2005,spring,511-513,nefsc_biomass,773.8402502091254,M+F
2006,all,511-513,nefsc_abundance,4787921.312247219,M+F
2006,all,511-513,nefsc_biomass,2309.0772586114786,M+F
2006,fall,511-513,nefsc_abundance,1889582.775517477,M+F
2006,fall,511-513,nefsc_biomass,1281.3474367748277,M+F
2006,spring,511-513,nefsc_abundance,2898338.5367297414,M+F
2006,spring,511-513,nefsc_biomass,1027.729821836651,M+F
2007,all,511-513,nefsc_abundance,5560915.571971926,M+F
2007,all,511-513,nefsc_biomass,2484.152082697211,M+F
2007,fall,511-513,nefsc_abundance,1221748.3326984933,M+F
2007,fall,511-513,nefsc_biomass,846.8676813299654,M+F
2007,spring,511-513,nefsc_abundance,4339167.239273434,M+F
2007,spring,511-513,nefsc_biomass,1637.2844013672457,M+F
2008,all,511-513,nefsc_abundance,4367385.153390851,M+F
2008,all,511-513,nefsc_biomass,2972.713008822136,M+F
2008,fall,511-513,nefsc_abundance,2743955.3443465163,M+F
2008,fall,511-513,nefsc_biomass,1803.4202584954248,M+F
2008,spring,511-513,nefsc_abundance,1623429.8090443346,M+F
2008,spring,511-513,nefsc_biomass,1169.2927503267113,M+F
2009,all,511-513,nefsc_abundance,7975148.509368099,M+F
2009,all,511-513,nefsc_biomass,4349.94669662738,M+F
2009,fall,511-513,nefsc_abundance,2745089.4173593996,M+F
2009,fall,511-513,nefsc_biomass,2192.2277019715593,M+F
2009,spring,511-513,nefsc_abundance,5230059.092008701,M+F
2009,spring,511-513,nefsc_biomass,2157.71899465582,M+F
2010,all,511-513,nefsc_abundance,6467591.4839082025,M+F
2010,all,511-513,nefsc_biomass,4216.810945046897,M+F
2010,fall,511-513,nefsc_abundance,3388214.396394492,M+F
2010,fall,511-513,nefsc_biomass,2487.3808916177977,M+F
2010,spring,511-513,nefsc_abundance,3079377.08751371,M+F
2010,spring,511-513,nefsc_biomass,1729.4300534290996,M+F
2011,all,511-513,nefsc_abundance,19923141.80346983,M+F
2011,all,511-513,nefsc_biomass,8807.832176557162,M+F
2011,fall,511-513,nefsc_abundance,7762144.979743895,M+F
2011,fall,511-513,nefsc_biomass,4072.5798103163675,M+F
2011,spring,511-513,nefsc_abundance,12160996.823725933,M+F
2011,spring,511-513,nefsc_biomass,4735.252366240794,M+F
2012,all,511-513,nefsc_abundance,17831360.32902486,M+F
2012,all,511-513,nefsc_biomass,8502.310647826587,M+F
2012,fall,511-513,nefsc_abundance,5253070.24144479,M+F
2012,fall,511-513,nefsc_biomass,3296.063122757927,M+F
2012,spring,511-513,nefsc_abundance,12578290.08758007,M+F
2012,spring,511-513,nefsc_biomass,5206.247525068661,M+F
2013,all,511-513,nefsc_abundance,26486159.6956602,M+F
2013,all,511-513,nefsc_biomass,10197.382332856852,M+F
2013,fall,511-513,nefsc_abundance,15724312.481253058,M+F
2013,fall,511-513,nefsc_biomass,6604.97864589816,M+F
2013,spring,511-513,nefsc_abundance,10761847.214407142,M+F
2013,spring,511-513,nefsc_biomass,3592.4036869586926,M+F
2014,all,511-513,nefsc_abundance,33850870.953174286,M+F
2014,all,511-513,nefsc_biomass,12776.089650043383,M+F
2014,fall,511-513,nefsc_abundance,18208678.268693104,M+F
2014,fall,511-513,nefsc_biomass,7326.27041469376,M+F
2014,spring,511-513,nefsc_abundance,15642192.68448118,M+F
2014,spring,511-513,nefsc_biomass,5449.81923534962,M+F
2015,all,511-513,nefsc_abundance,48326352.47866339,M+F
2015,all,511-513,nefsc_biomass,18145.691668222298,M+F
2015,fall,511-513,nefsc_abundance,24704712.723391615,M+F
2015,fall,511-513,nefsc_biomass,9883.63924613121,M+F
2015,spring,511-513,nefsc_abundance,23621639.75527178,M+F
2015,spring,511-513,nefsc_biomass,8262.05242209109,M+F
2016,all,511-513,nefsc_abundance,25900150.757597957,M+F
2016,all,511-513,nefsc_biomass,11466.58840556586,M+F
2016,fall,511-513,nefsc_abundance,16033585.246486636,M+F
2016,fall,511-513,nefsc_biomass,6495.697177529046,M+F
2016,spring,511-513,nefsc_abundance,9866565.511111319,M+F
2016,spring,511-513,nefsc_biomass,4970.891228036815,M+F
2017,all,511-513,nefsc_abundance,14174210.915145703,M+F
2017,all,511-513,nefsc_biomass,5589.783314022224,M+F
2017,spring,511-513,nefsc_abundance,14174210.915145703,M+F
2017,spring,511-513,nefsc_biomass,5589.783314022224,M+F
2018,all,511-513,nefsc_abundance,41834224.524548434,M+F
2018,all,511-513,nefsc_biomass,13495.353889503764,M+F
2018,fall,511-513,nefsc_abundance,39555974.23899342,M+F
2018,fall,511-513,nefsc_biomass,10781.98376193541,M+F
2018,spring,511-513,nefsc_abundance,10602738.70681673,M+F
2018,spring,511-513,nefsc_biomass,4982.420522893597,M+F
2019,all,511-513,nefsc_abundance,15355166.467345346,M+F
2019,all,511-513,nefsc_biomass,7645.596934170725,M+F
2019,fall,511-513,nefsc_abundance,7028011.205515293,M+F
2019,fall,511-513,nefsc_biomass,4096.211703664745,M+F
2019,spring,511-513,nefsc_abundance,8327155.261830052,M+F
2019,spring,511-513,nefsc_biomass,3549.3852305059795,M+F
1978,spring,511-513,NEFSCindex,0.167099642209646,Fem
1979,spring,511-513,NEFSCindex,0.19766444202452,Fem
1980,spring,511-513,NEFSCindex,0.312773106747211,Fem
1981,spring,511-513,NEFSCindex,0.451122302547664,Fem
1982,spring,511-513,NEFSCindex,0.39967630204229,Fem
1983,spring,511-513,NEFSCindex,0.3325125688495,Fem
1984,spring,511-513,NEFSCindex,0.358800576108026,Fem
1985,spring,511-513,NEFSCindex,1.30107497136199,Fem
1986,spring,511-513,NEFSCindex,0.7107299406123,Fem
1987,spring,511-513,NEFSCindex,1.12401256024171,Fem
1988,spring,511-513,NEFSCindex,1.13559439749168,Fem
1989,spring,511-513,NEFSCindex,0.646005312303692,Fem
1990,spring,511-513,NEFSCindex,0.723257201017737,Fem
1991,spring,511-513,NEFSCindex,0.743819034576462,Fem
1992,spring,511-513,NEFSCindex,1.13725774526703,Fem
1993,spring,511-513,NEFSCindex,0.680719810119604,Fem
1994,spring,511-513,NEFSCindex,0.594171386341029,Fem
1995,spring,511-513,NEFSCindex,0.932773284441365,Fem
1996,spring,511-513,NEFSCindex,1.27660548958132,Fem
1997,spring,511-513,NEFSCindex,1.78917409209665,Fem
1998,spring,511-513,NEFSCindex,1.64136785791729,Fem
1999,spring,511-513,NEFSCindex,1.70760341437579,Fem
2000,spring,511-513,NEFSCindex,3.79276579374005,Fem
2001,spring,511-513,NEFSCindex,1.99206464527476,Fem
2002,spring,511-513,NEFSCindex,2.29836971103167,Fem
2003,spring,511-513,NEFSCindex,2.77325505992028,Fem
2004,spring,511-513,NEFSCindex,2.31276618304406,Fem
2005,spring,511-513,NEFSCindex,1.60875034983081,Fem
2006,spring,511-513,NEFSCindex,3.0976902109822,Fem
2007,spring,511-513,NEFSCindex,2.38048325046943,Fem
2008,spring,511-513,NEFSCindex,2.57764949095323,Fem
2009,spring,511-513,NEFSCindex,3.13368832339483,Fem
2010,spring,511-513,NEFSCindex,2.98411261442549,Fem
2011,spring,511-513,NEFSCindex,4.91797362231075,Fem
2012,spring,511-513,NEFSCindex,6.66594242587824,Fem
2013,spring,511-513,NEFSCindex,5.99886617186038,Fem
2014,spring,511-513,NEFSCindex,7.2024030120244404,Fem
2015,spring,511-513,NEFSCindex,8.51548227547097,Fem
2016,spring,511-513,NEFSCindex,8.67026543974463,Fem
2017,spring,511-513,NEFSCindex,10.8111656531501,Fem
2018,spring,511-513,NEFSCindex,7.71426070963508,Fem
1978,fall,511-513,NEFSCindex,0.921551981220777,Fem
1979,fall,511-513,NEFSCindex,0.735695051976586,Fem
1980,fall,511-513,NEFSCindex,0.817928453411768,Fem
1981,fall,511-513,NEFSCindex,0.792040857348063,Fem
1982,fall,511-513,NEFSCindex,0.90861686472238,Fem
1983,fall,511-513,NEFSCindex,1.12313647739602,Fem
1984,fall,511-513,NEFSCindex,1.37804555946025,Fem
1985,fall,511-513,NEFSCindex,1.85042699051041,Fem
1986,fall,511-513,NEFSCindex,2.68594974151657,Fem
1987,fall,511-513,NEFSCindex,0.965124502396991,Fem
1988,fall,511-513,NEFSCindex,1.35680043262376,Fem
1989,fall,511-513,NEFSCindex,2.37140645388739,Fem
1990,fall,511-513,NEFSCindex,1.67599137883108,Fem
1991,fall,511-513,NEFSCindex,1.66830210386012,Fem
1992,fall,511-513,NEFSCindex,1.76127768570448,Fem
1993,fall,511-513,NEFSCindex,1.67517563274271,Fem
1994,fall,511-513,NEFSCindex,2.29705615414747,Fem
1995,fall,511-513,NEFSCindex,3.20822363280194,Fem
1996,fall,511-513,NEFSCindex,4.48304154185572,Fem
1997,fall,511-513,NEFSCindex,3.44629637035456,Fem
1998,fall,511-513,NEFSCindex,2.90871998928168,Fem
1999,fall,511-513,NEFSCindex,3.97897501389238,Fem
2000,fall,511-513,NEFSCindex,3.30059787978908,Fem
2001,fall,511-513,NEFSCindex,2.80892686747018,Fem
2002,fall,511-513,NEFSCindex,3.7635573719016,Fem
2003,fall,511-513,NEFSCindex,1.78122087268012,Fem
2004,fall,511-513,NEFSCindex,2.82539352885527,Fem
2005,fall,511-513,NEFSCindex,1.66123688893536,Fem
2006,fall,511-513,NEFSCindex,2.06924181062832,Fem
2007,fall,511-513,NEFSCindex,1.82175361673359,Fem
2008,fall,511-513,NEFSCindex,3.53833870161602,Fem
2009,fall,511-513,NEFSCindex,4.26409637759272,Fem
2010,fall,511-513,NEFSCindex,4.83131011513503,Fem
2011,fall,511-513,NEFSCindex,7.43676886818022,Fem
2012,fall,511-513,NEFSCindex,6.08128236869109,Fem
2013,fall,511-513,NEFSCindex,9.96556529099507,Fem
2014,fall,511-513,NEFSCindex,12.7243468067597,Fem
2015,fall,511-513,NEFSCindex,11.2276665468983,Fem
2016,fall,511-513,NEFSCindex,12.0869532836696,Fem
2017,fall,511-513,NEFSCindex,16.9551164362761,Fem
2018,fall,511-513,NEFSCindex,11.7135772855852,Fem
1978,spring,511-513,NEFSCindex,0.184763914877197,Mal
1979,spring,511-513,NEFSCindex,0.170829154842264,Mal
1980,spring,511-513,NEFSCindex,0.273659257822462,Mal
1981,spring,511-513,NEFSCindex,0.364924113672239,Mal
1982,spring,511-513,NEFSCindex,0.443053750789907,Mal
1983,spring,511-513,NEFSCindex,0.409156384617019,Mal
1984,spring,511-513,NEFSCindex,0.241878697802389,Mal
1985,spring,511-513,NEFSCindex,0.573075842237009,Mal
1986,spring,511-513,NEFSCindex,0.775367269277924,Mal
1987,spring,511-513,NEFSCindex,0.874588122391536,Mal
1988,spring,511-513,NEFSCindex,1.09653321388106,Mal
1989,spring,511-513,NEFSCindex,0.708056043975922,Mal
1990,spring,511-513,NEFSCindex,0.883473302652128,Mal
1991,spring,511-513,NEFSCindex,0.662585545245142,Mal
1992,spring,511-513,NEFSCindex,0.788932427094874,Mal
1993,spring,511-513,NEFSCindex,0.69871065217394,Mal
1994,spring,511-513,NEFSCindex,0.315436477126803,Mal
